Ledger Type,Cost Center Type,Fund Id,Fund Description,Expenditure Category Id,Expenditure Category Description,Project ID,Project Description,Fiscal year,July,August,September,October,November,December,January,February,March,April,May,June
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0418,PROP C LR-BIKE TECH DEMO-DSGN ,12,0,2816.17,0,0,0,14933.81,0,0,1692.37,0,0,0
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,0876,SHOTGUN HOUSE REHAB           ,11,0,0,0,0,0,0,0,0,14405.8,29438.06,17353.84,16406.5
AA,JB,00001,General Fund                  ,720,COMM & ECON DEV (CIP)         ,0876,SHOTGUN HOUSE REHAB           ,12,0,4895.8,0,0,0,0,0,0,0,0,0,0
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0224,EXPO-LIGHT RAIL ALT OUTREACH  ,10,0,0,0,0,0,6000,7000,3772.01,0,0,0,0
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0224,EXPO-LIGHT RAIL ALT OUTREACH  ,11,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00027,Resource Recovery & Recyc Fund,710,GENERAL GOVERNMENT (CIP)      ,0589,CONTAINERS-COMMERCIAL OPERATIO,10,0,0,0,35000,0,0,32500,0,67468.2,0,0,0
AA,JB,00027,Resource Recovery & Recyc Fund,710,GENERAL GOVERNMENT (CIP)      ,0589,CONTAINERS-COMMERCIAL OPERATIO,11,0,0,288.15,0,0,0,0,0,3972.7,46234.76,0,0
AA,JB,00027,Resource Recovery & Recyc Fund,710,GENERAL GOVERNMENT (CIP)      ,0589,CONTAINERS-COMMERCIAL OPERATIO,12,0,0,0,0,0,0,0,0,0,37468.2,0,0
AA,JB,00015,Low/Mod Incme Housing Asset Fd,720,COMM & ECON DEV (CIP)         ,0194,HOUSING - LINE OF CREDIT      ,10,-97706.86,75974.26,-165733.68,153435.65,-318453.21,89043.3,-44352.88,0,-33028.16,0,-107412.34,0
AA,JB,00015,Low/Mod Incme Housing Asset Fd,720,COMM & ECON DEV (CIP)         ,0194,HOUSING - LINE OF CREDIT      ,10,-121981.15,143713.75,165733.68,538258.51,1292215.54,605472.09,160957.88,45261.5,1688044.87,1824162.78,1658566.59,1314387.57
AA,JB,00015,Low/Mod Incme Housing Asset Fd,720,COMM & ECON DEV (CIP)         ,0194,HOUSING - LINE OF CREDIT      ,11,0,-37781.1,-96526,0,-7508.31,0,-2975248.49,0,0,0,0,0
AA,JB,00015,Low/Mod Incme Housing Asset Fd,720,COMM & ECON DEV (CIP)         ,0194,HOUSING - LINE OF CREDIT      ,11,0,765321.46,770362,134220,1447160.44,0,0,0,0,0,0,0
AA,JB,00015,Low/Mod Incme Housing Asset Fd,720,COMM & ECON DEV (CIP)         ,0194,HOUSING - LINE OF CREDIT      ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00015,Low/Mod Incme Housing Asset Fd,720,COMM & ECON DEV (CIP)         ,0194,HOUSING - LINE OF CREDIT      ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00004,Special Revenue Source Fund   ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0728,TRAFFIC CONGESTION RELIEF     ,10,0,0,0,0,0,0,0,0,0,0,0,839512.64
AA,JB,00004,Special Revenue Source Fund   ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0728,TRAFFIC CONGESTION RELIEF     ,11,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00041,Big Blue Bus Fund             ,750,BIG BLUE BUS(CIP)             ,0956,PROP 1B SAFETY & SECURITY     ,10,0,0,0,0,0,0,0,0,0,2000,0,98150.37
AA,JB,00041,Big Blue Bus Fund             ,750,BIG BLUE BUS(CIP)             ,0956,PROP 1B SAFETY & SECURITY     ,10,1865.51,602.22,602.22,0,602.22,1194.57,0,2832.91,902.68,1983.62,1204.44,2985.82
AA,JB,00041,Big Blue Bus Fund             ,750,BIG BLUE BUS(CIP)             ,0956,PROP 1B SAFETY & SECURITY     ,11,0,148903.17,0,40223.32,72467.68,1371,3.2,4488,2148.6,1070.18,0,162495.8
AA,JB,00041,Big Blue Bus Fund             ,750,BIG BLUE BUS(CIP)             ,0956,PROP 1B SAFETY & SECURITY     ,11,692.55,1257.7,1313.95,3300.75,0,667.85,0,0,4989.2,0,0,3280
AA,JB,00041,Big Blue Bus Fund             ,750,BIG BLUE BUS(CIP)             ,0956,PROP 1B SAFETY & SECURITY     ,12,0,45843.72,65256,-4509,0,11613,0,6870.9,0,36492.42,0,605.97
AA,JB,00041,Big Blue Bus Fund             ,750,BIG BLUE BUS(CIP)             ,0956,PROP 1B SAFETY & SECURITY     ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0407,ATMS PHASE 3-MTA              ,11,0,35318.75,42254.16,255250.36,75160.15,0,0,91219.38,6320.28,2091.03,4900,141147.09
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0407,ATMS PHASE 3-MTA              ,12,2293.15,0,1560,8085,147589.8,267230.38,132884.21,103743.11,7492.5,68740.88,0,2127.38
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0407,ATMS PHASE 3-MTA              ,10,0,22243.28,67934.85,0,0,975.89,0,4.75,88707.57,47351.96,91113.48,272364.53
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0464,PED EXT-TEA-CONSTRUCTION      ,10,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00024,Beach House Fund              ,740,RECREATIONAL & CULTURAL (CIP) ,0167,FLEET VEHICLE REPLACEMENT     ,10,0,0,0,0,0,0,0,0,0,0,0,4140
AA,JB,00024,Beach House Fund              ,740,RECREATIONAL & CULTURAL (CIP) ,0167,FLEET VEHICLE REPLACEMENT     ,11,0,0,0,0,0,0,0,0,0,0,0,4140
AA,JB,00024,Beach House Fund              ,740,RECREATIONAL & CULTURAL (CIP) ,0167,FLEET VEHICLE REPLACEMENT     ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00055,Info Tech Rplcmnt & Svcs Fund ,710,GENERAL GOVERNMENT (CIP)      ,0003,COMPUTER EQUIP REPLACE PROG   ,10,0,0,0,0,0,0,0,23908.3,0,0,0,0
AA,JB,00055,Info Tech Rplcmnt & Svcs Fund ,710,GENERAL GOVERNMENT (CIP)      ,0003,COMPUTER EQUIP REPLACE PROG   ,11,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00055,Info Tech Rplcmnt & Svcs Fund ,710,GENERAL GOVERNMENT (CIP)      ,0006,TELECOMMUNICATIONS SERVICES   ,11,0,14147.82,12636.8,2071.66,10000,0,14957.14,0,2812.56,5200,1300,0
AA,JB,00055,Info Tech Rplcmnt & Svcs Fund ,710,GENERAL GOVERNMENT (CIP)      ,0006,TELECOMMUNICATIONS SERVICES   ,10,2500,16250,26949.31,66302.9,5964.96,6300,2677.61,12600,-50278.67,585.09,12461,1554.97
AA,JB,00055,Info Tech Rplcmnt & Svcs Fund ,710,GENERAL GOVERNMENT (CIP)      ,0006,TELECOMMUNICATIONS SERVICES   ,12,2475,4555,0,2290,1300,5897.18,1050,2100,0,1050,1050,0
AA,JB,00001,General Fund                  ,710,GENERAL GOVERNMENT (CIP)      ,8001,TECHNOLOGY ASSET MANAGEMENT   ,10,0,295.18,28.78,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,710,GENERAL GOVERNMENT (CIP)      ,8001,TECHNOLOGY ASSET MANAGEMENT   ,11,0,0,0,0,0,0,8806.94,0,0,0,0,0
AA,JB,00001,General Fund                  ,710,GENERAL GOVERNMENT (CIP)      ,8001,TECHNOLOGY ASSET MANAGEMENT   ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00001,General Fund                  ,710,GENERAL GOVERNMENT (CIP)      ,8003,BROADBAND WIRELESS NETWORK    ,10,2.4,0,0,0,0,0,33134,0,0,0,4490.13,24001.35
AA,JB,00001,General Fund                  ,710,GENERAL GOVERNMENT (CIP)      ,8003,BROADBAND WIRELESS NETWORK    ,11,0.62,0,924,477.71,0,0,-377162.6,0,0,128505.33,20991.95,274044.48
AA,JB,00001,General Fund                  ,710,GENERAL GOVERNMENT (CIP)      ,8003,BROADBAND WIRELESS NETWORK    ,12,0,76717.86,54199.27,80981.93,0,0,0,0,0,0,925.91,0
AA,JB,00006,Clean Bchs & Ocean Prcl Tx Fd ,760,WATER & WASTEWATER (CIP)      ,0701,BICKNELL GREEN RUNOFF BMP     ,10,0,2880,960,960,0,2941.6,1920,960,0,1920,960,8144.93
AA,JB,00006,Clean Bchs & Ocean Prcl Tx Fd ,760,WATER & WASTEWATER (CIP)      ,0701,BICKNELL GREEN RUNOFF BMP     ,10,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00006,Clean Bchs & Ocean Prcl Tx Fd ,760,WATER & WASTEWATER (CIP)      ,0701,BICKNELL GREEN RUNOFF BMP     ,11,6.92,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00006,Clean Bchs & Ocean Prcl Tx Fd ,760,WATER & WASTEWATER (CIP)      ,0701,BICKNELL GREEN RUNOFF BMP     ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00011,Beach Recreation Fund         ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7006,1550 LOT PUMP SYSTEM          ,10,0,0,0,0,0,0,0,0,0,0,0,203.04
AA,JB,00011,Beach Recreation Fund         ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7006,1550 LOT PUMP SYSTEM          ,11,0,0,0,21,107425,42575,0,0,0,0,-224.04,0
AA,JB,00011,Beach Recreation Fund         ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7006,1550 LOT PUMP SYSTEM          ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00011,Beach Recreation Fund         ,740,RECREATIONAL & CULTURAL (CIP) ,6003,BEACH VOLLEYBALL COURT REPLACE,10,0,0,0,0,0,0,0,0,0,0,8236.44,25655.69
AA,JB,00011,Beach Recreation Fund         ,740,RECREATIONAL & CULTURAL (CIP) ,6003,BEACH VOLLEYBALL COURT REPLACE,11,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00014,TORCA Fund                    ,720,COMM & ECON DEV (CIP)         ,0377,TORCA AFFORDABLE HSING TRST FD,11,0,0,0,0,0,0,0,0,0,0,0,57738.57
AA,JB,00014,TORCA Fund                    ,720,COMM & ECON DEV (CIP)         ,0377,TORCA AFFORDABLE HSING TRST FD,12,0,0,146718.39,141660.82,0,301412,0,32049.49,0,0,0,0
AA,JB,00015,Low/Mod Incme Housing Asset Fd,720,COMM & ECON DEV (CIP)         ,0049,CITYWIDE HOUSING ACQUIS/REHAB ,10,0,0,0,0,230635.76,0,173132.24,338859.95,220514.4,0,181420.8,321323.2
AA,JB,00015,Low/Mod Incme Housing Asset Fd,720,COMM & ECON DEV (CIP)         ,0049,CITYWIDE HOUSING ACQUIS/REHAB ,10,0,0,0,0,158508.43,0,0,0,0,0,0,0
AA,JB,00015,Low/Mod Incme Housing Asset Fd,720,COMM & ECON DEV (CIP)         ,0049,CITYWIDE HOUSING ACQUIS/REHAB ,11,0,0,0,0,0,0,-250826.06,0,0,0,0,0
AA,JB,00015,Low/Mod Incme Housing Asset Fd,720,COMM & ECON DEV (CIP)         ,0049,CITYWIDE HOUSING ACQUIS/REHAB ,11,0,238603.56,12222.5,0,0,0,0,0,0,0,0,0
AA,JB,00015,Low/Mod Incme Housing Asset Fd,720,COMM & ECON DEV (CIP)         ,0049,CITYWIDE HOUSING ACQUIS/REHAB ,11,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00015,Low/Mod Incme Housing Asset Fd,720,COMM & ECON DEV (CIP)         ,0049,CITYWIDE HOUSING ACQUIS/REHAB ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00015,Low/Mod Incme Housing Asset Fd,720,COMM & ECON DEV (CIP)         ,0049,CITYWIDE HOUSING ACQUIS/REHAB ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00019,CDBG Fund                     ,740,RECREATIONAL & CULTURAL (CIP) ,6005,UNIVERSAL ACCESS PLAYGRNDS    ,10,0,0,0,0,0,0,0,0,0,0,0,28.05
AA,JB,00019,CDBG Fund                     ,740,RECREATIONAL & CULTURAL (CIP) ,6005,UNIVERSAL ACCESS PLAYGRNDS    ,11,0,5321.25,13753.57,7.74,8875,0,5170,956.95,0,21090.72,8.86,25381.89
AA,JB,00019,CDBG Fund                     ,740,RECREATIONAL & CULTURAL (CIP) ,6005,UNIVERSAL ACCESS PLAYGRNDS    ,12,0,-814.45,14345.73,107069,4.9,33212.8,80190.57,0,113851.52,414482.6,88933.75,182478.64
AA,JB,00020,Miscellaneous Grants Fund     ,720,COMM & ECON DEV (CIP)         ,0050,LOW/MOD INCOME HOUSING        ,10,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00020,Miscellaneous Grants Fund     ,720,COMM & ECON DEV (CIP)         ,0344,HOME HOUSING TRUST FUND       ,10,15724,15697,61207.29,14792,14834,11074,16964,14960,13739,13054,14556,15482.71
AA,JB,00020,Miscellaneous Grants Fund     ,720,COMM & ECON DEV (CIP)         ,0344,HOME HOUSING TRUST FUND       ,11,12050,9891,11750,12893,23405.29,12941,12941,12975,16690,17329,13865,-72718.56
AA,JB,00020,Miscellaneous Grants Fund     ,720,COMM & ECON DEV (CIP)         ,0344,HOME HOUSING TRUST FUND       ,12,14253,-14253,0,0,0,0,0,0,0,0,0,0
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7008,FED ST RESURF 5 - STPL        ,10,0,0,0,0,0,0,0.01,0,0,0,0,0
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7008,FED ST RESURF 5 - STPL        ,11,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7010,BIKE TECHNO DEMO PRO          ,11,0,0,0,0,0,0,0,0,0,0,0,75
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7010,BIKE TECHNO DEMO PRO          ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7011,BIKE TRANSIT CENTER           ,11,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7011,BIKE TRANSIT CENTER           ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",4005,PROP C LR-TRANSIT MALL KIOSK  ,11,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",4005,PROP C LR-TRANSIT MALL KIOSK  ,10,0,0,0,0,0,0,0,717.77,19796.42,0,8.76,26138.6
AA,JB,00025,Water Fund                    ,760,WATER & WASTEWATER (CIP)      ,9003,HANSEN 8 SOFTWARE UPGRADE     ,10,0,0,0,1620.45,19353.17,0,4125,22245.34,6145.84,6187.5,2437.5,14752.5
AA,JB,00025,Water Fund                    ,760,WATER & WASTEWATER (CIP)      ,9003,HANSEN 8 SOFTWARE UPGRADE     ,11,0,12841.5,0,468.75,3541.5,0,3412.37,2030.75,0,2805.75,93.75,720
AA,JB,00025,Water Fund                    ,760,WATER & WASTEWATER (CIP)      ,9003,HANSEN 8 SOFTWARE UPGRADE     ,12,0,0,10296,0,1617.42,0,0,0,0,0,0,0
AA,JB,00030,Pier Fund                     ,720,COMM & ECON DEV (CIP)         ,4006,PIER INFRASTRUCTURE IMP       ,10,0,121285,20000,2002.15,8237.05,0,13556.72,5570.85,19989.61,0,717.12,1138.43
AA,JB,00030,Pier Fund                     ,720,COMM & ECON DEV (CIP)         ,4006,PIER INFRASTRUCTURE IMP       ,11,0,2146.8,14300.13,5000,0,0,19354.75,0,0,5770,21036,45730
AA,JB,00030,Pier Fund                     ,720,COMM & ECON DEV (CIP)         ,4006,PIER INFRASTRUCTURE IMP       ,12,0,10270,4542.06,6808.26,30177.4,27637.01,4573.8,2308.26,4833,408725.4,13856.59,1137497.89
AA,JB,00030,Pier Fund                     ,720,COMM & ECON DEV (CIP)         ,9006,PIER UTILITY UPGRADES         ,10,0,0,0,8,138745.53,42822.89,20060.45,0,20529.45,0,0,0
AA,JB,00030,Pier Fund                     ,720,COMM & ECON DEV (CIP)         ,9006,PIER UTILITY UPGRADES         ,11,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00030,Pier Fund                     ,720,COMM & ECON DEV (CIP)         ,4007,PIER GANGWAY                  ,10,0,0,16567,0,12575,0,819,0,0,0,0,0
AA,JB,00030,Pier Fund                     ,720,COMM & ECON DEV (CIP)         ,4007,PIER GANGWAY                  ,11,0,2694.91,0,7345.6,6240,1462.8,2457,2180,3476.75,5390.6,7648.5,5814.5
AA,JB,00030,Pier Fund                     ,720,COMM & ECON DEV (CIP)         ,4007,PIER GANGWAY                  ,12,0,3828.5,1365,682.5,0,0,0,0,0,0,0,24429
AA,JB,00030,Pier Fund                     ,720,COMM & ECON DEV (CIP)         ,4009,CAROUSEL BLDG REPAIR          ,10,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00030,Pier Fund                     ,720,COMM & ECON DEV (CIP)         ,4013,CAROUSEL DOME REPAIR          ,10,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00030,Pier Fund                     ,720,COMM & ECON DEV (CIP)         ,4014,PIER PERIMETER LIGHT REPLACEME,11,0,0,0,0,0,4.75,16.25,0,9.13,0,7,0
AA,JB,00030,Pier Fund                     ,720,COMM & ECON DEV (CIP)         ,4014,PIER PERIMETER LIGHT REPLACEME,12,0,0,0,0,0,2755.05,0,0,2395.75,0,0,0
AA,JB,00031,Wastewater Fund               ,760,WATER & WASTEWATER (CIP)      ,9007,LINEAR ASSET MGMT PLAN-WW     ,10,0,8331.55,0,10369.75,13687.77,11097.71,5994.12,0,7737.1,6379.3,9327.29,108.7
AA,JB,00031,Wastewater Fund               ,760,WATER & WASTEWATER (CIP)      ,9007,LINEAR ASSET MGMT PLAN-WW     ,11,0,0,0,0,0,0,1644.06,0,0,0,0,0
AA,JB,00031,Wastewater Fund               ,760,WATER & WASTEWATER (CIP)      ,9007,LINEAR ASSET MGMT PLAN-WW     ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00031,Wastewater Fund               ,760,WATER & WASTEWATER (CIP)      ,9008,HANSEN 8 SOFTWARE UPGRADE     ,10,0,0,0,1620.45,19353.18,0,4125,22245.33,6145.85,6187.5,2437.5,14752.5
AA,JB,00031,Wastewater Fund               ,760,WATER & WASTEWATER (CIP)      ,9008,HANSEN 8 SOFTWARE UPGRADE     ,11,0,12841.5,0,468.75,3541.5,0,3412.38,2030.75,0,2805.75,93.75,720
AA,JB,00031,Wastewater Fund               ,760,WATER & WASTEWATER (CIP)      ,9008,HANSEN 8 SOFTWARE UPGRADE     ,12,0,0,10296,0,1617.42,0,0,0,0,0,0,0
AA,JB,00041,Big Blue Bus Fund             ,750,BIG BLUE BUS(CIP)             ,4015,SAFETY & SECURITY CAPITAL PROG,10,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00041,Big Blue Bus Fund             ,750,BIG BLUE BUS(CIP)             ,4015,SAFETY & SECURITY CAPITAL PROG,10,0,0,0,0,0,0,0,0,0,0,0,3702.54
AA,JB,00041,Big Blue Bus Fund             ,750,BIG BLUE BUS(CIP)             ,4015,SAFETY & SECURITY CAPITAL PROG,10,12606.53,9711.08,12731.51,11287.75,14357.09,25069.94,14312.1,17463.41,21067.75,25373.96,14207.61,42527.04
AA,JB,00041,Big Blue Bus Fund             ,750,BIG BLUE BUS(CIP)             ,4015,SAFETY & SECURITY CAPITAL PROG,11,0,625.16,0,3280,0,0,0,0,0,0,0,-3905.16
AA,JB,00041,Big Blue Bus Fund             ,750,BIG BLUE BUS(CIP)             ,4015,SAFETY & SECURITY CAPITAL PROG,11,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00041,Big Blue Bus Fund             ,750,BIG BLUE BUS(CIP)             ,4015,SAFETY & SECURITY CAPITAL PROG,11,17204.65,14106.03,15193.72,28830.81,8418.4,9189.48,3739.84,4104.46,224.74,61.1,0,3362.77
AA,JB,00041,Big Blue Bus Fund             ,750,BIG BLUE BUS(CIP)             ,4015,SAFETY & SECURITY CAPITAL PROG,12,0,0,0,0,0,2.85,0,0,0,0,0,0
AA,JB,00041,Big Blue Bus Fund             ,750,BIG BLUE BUS(CIP)             ,4015,SAFETY & SECURITY CAPITAL PROG,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00004,Special Revenue Source Fund   ,720,COMM & ECON DEV (CIP)         ,0235,CITYWIDE HOUSING TRUST FUND   ,12,0,173164.25,726953.95,68190.04,193474.76,0,0,0,0,0,0,0
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0152,PROP C LR-ST/PKG LOT-FY 08/09 ,10,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7009,ATMS PHASE 4c-PROP C LR       ,10,0,0,0,0,0,0,99233.99,0,0,0,0,-99233.99
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7009,ATMS PHASE 4c-PROP C LR       ,11,0,0,0,0,0,0,36653.4,23766.73,0,51355.3,5224.57,0
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7009,ATMS PHASE 4c-PROP C LR       ,12,0,0,0,0,0,0,0,0,0,0,0,14132.44
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7011,BIKE CENTER-MTA               ,11,0,589754.19,172016.52,0,0,162957.56,0,0,0,134818.5,2641,0
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7011,BIKE CENTER-MTA               ,12,0,0,0,0,0,0,0,0,0,0,0,-120800.37
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7011,BIKE CENTER-MTA               ,10,0,0,0,0,0,0,0,0,0,15182.01,218519.93,223546.66
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7011,BIKE CENTER-PROP C            ,10,0,0,0,0,0,0,0,1352.6,2533,18251.49,28311.57,28962.84
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7011,BIKE CENTER-PROP C            ,11,0,79165.49,46626.9,66428.3,54142.72,138093.9,31374.13,4523.62,448.74,139066.86,33491.39,24694.44
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7011,BIKE CENTER-PROP C            ,12,0,0,0,0,0,0,0,0,0,0,0,15476
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7011,BIKE CENTER-TDA               ,10,0,0,0,0,18.75,6895.57,0,0,495,9474.96,10637.65,6426.1
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7011,BIKE CENTER-TDA               ,11,0,27408.39,4634.43,20.24,0,0,6841.93,66.03,0,0.61,0,0
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",7011,BIKE CENTER-TDA               ,12,0,0,0,0,0,0,0,0,0,0,0,50972.91
AA,JB,00025,Water Fund                    ,760,WATER & WASTEWATER (CIP)      ,9001,LINEAR ASSET MGMT PLAN-WATER  ,10,0,14586.2,0,18154.52,23963.42,19428.97,10494.03,0,13545.47,11168.35,16329.45,190.3
AA,JB,00025,Water Fund                    ,760,WATER & WASTEWATER (CIP)      ,9001,LINEAR ASSET MGMT PLAN-WATER  ,11,0,0,0,0,0,0,2871.99,0,0,0,0,0
AA,JB,00025,Water Fund                    ,760,WATER & WASTEWATER (CIP)      ,9001,LINEAR ASSET MGMT PLAN-WATER  ,12,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00020,Miscellaneous Grants Fund     ,770,"STRTS, TRFFC CNTRL, PKNG (CIP)",0152,RAC GRANT FY 08.09            ,10,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00006,Clean Bchs & Ocean Prcl Tx Fd ,760,WATER & WASTEWATER (CIP)      ,9010,PROJ MGMT-PIER STORMDRAIN     ,10,0,20342.19,4524,0,1402.5,1676.53,0,4199.14,0,0,0,0
AA,JB,00006,Clean Bchs & Ocean Prcl Tx Fd ,760,WATER & WASTEWATER (CIP)      ,9010,PROJ MGMT-PIER STORMDRAIN     ,10,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00006,Clean Bchs & Ocean Prcl Tx Fd ,760,WATER & WASTEWATER (CIP)      ,9010,PROJ MGMT-PIER STORMDRAIN     ,10,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00006,Clean Bchs & Ocean Prcl Tx Fd ,760,WATER & WASTEWATER (CIP)      ,9010,PROJ MGMT-PIER STORMDRAIN     ,10,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00006,Clean Bchs & Ocean Prcl Tx Fd ,760,WATER & WASTEWATER (CIP)      ,9010,PROJ MGMT-PIER STORMDRAIN     ,10,1475.07,1199.32,1340.63,1190.91,1093.21,732.56,0,0,0,0,0,0
AA,JB,00006,Clean Bchs & Ocean Prcl Tx Fd ,760,WATER & WASTEWATER (CIP)      ,9010,PROJ MGMT-PIER STORMDRAIN     ,11,0,0,0,0,0,0,0,0,0,0,0,2805
AA,JB,00006,Clean Bchs & Ocean Prcl Tx Fd ,760,WATER & WASTEWATER (CIP)      ,9010,PROJ MGMT-PIER STORMDRAIN     ,11,0,0,0,0,0,0,0,0,0,0,0,0
AA,JB,00006,Clean Bchs & Ocean Prcl Tx Fd ,760,WATER & WASTEWATER (CIP)      ,9010,PROJ MGMT-PIER STORMDRAIN     ,12,0,6270,0,16733,-16733,0,0,0,0,5625,0,0
AA,JB,00006,Clean Bchs & Ocean Prcl Tx Fd ,760,WATER & WASTEWATER (CIP)      ,9011,CONCEPTS/DESIGN/ANALYSIS      ,10,0,0,0,0,0,0,0,0,0,0,42648.61,0
AA,JB,00006,Clean Bchs & Ocean Prcl Tx Fd ,760,WATER & WASTEWATER (CIP)      ,9011,CONCEPTS/DESIGN/ANALYSIS      ,11,0,0,0,0,0,0,10158.24,0,0,0,0,0
AA,JB,00006,Clean Bchs & Ocean Prcl Tx Fd ,760,WATER & WASTEWATER (CIP)      ,9011,CONCEPTS/DESIGN/ANALYSIS      ,12,0,0,0,0,0,0,0,0,0,0,0,0
